 2.389057750759877, 45.61209396039115 
 4.753799392097262, 45.70681114551085 
 7.155015197568388, 6.0885699096225405 
 9.53799392097264, 3.1032634032634037 
 11.945288753799396, 4.152447552447554 
 14.322188449848031, 3.6699300699300696 
 16.65653495440729, 31.83071510532811 
 19.021276595744677, 44.409577866234216 
 21.513677811550153, 44.50840827559093 
 23.854103343465045, 45.22412403557914 
 26.231003039513677, 27.58235070742811 
 28.60790273556233, 5.407925407925408 
 30.966565349544076, 4.296969696969698 
 33.367781155015216, 3.284848484848485 
 35.75683890577507, 16.219371959310045 
 38.20668693009118, 44.99080053073862 
 40.38905775075988, 44.702319524300925 
 42.91793313069908, 44.501670843776104 
 45.209726443769014, 40.814988451520975 
 47.61094224924013, 4.370629370629371 
 50.06686930091187, 3.452447552447552 
 52.38297872340426, 4.865967365967367 
 54.83890577507599, 6.046767267819899 
 57.32522796352585, 44.75663177551723 
 59.54407294832828, 44.459034842006965 
 61.896656534954424, 45.13521548970467 
 64.14589665653497, 44.907415597818066 
 66.68693009118542, 4.025874125874127 
 69.14285714285715, 3.8470862470862475 
 71.56231003039517, 4.618414918414918 
 73.94528875379939, 4.708891108891109 
 76.27963525835867, 44.69795567349746 
 78.58966565349543, 44.46021426114306 
 81.04559270516715, 44.481414320114006 
 83.39817629179329, 43.26257309941519 
 85.82978723404254, 6.398912198912196 
 88.12765957446807, 5.476689976689977 
 90.41945288753797, 4.322843822843823 
 93.161094224924, 4.974592074592075 
 95.3373860182371, 41.925054615147495 
 97.63525835866263, 44.71374514718166 
 100.13373860182372, 44.598383212934316 
 102.43161094224925, 45.20355300014744 
